Source path,Class name,Signature,Checksum,Description,Return value description,Technique 1,Technique 2,Technique 3,Inference time (ms),Input tokens,Output tokens
src/main/java/org/springframework/samples/petclinic/PetClinicApplication.java,org.springframework.samples.petclinic.PetClinicApplication,"org.springframework.samples.petclinic.PetClinicApplication{name=main,return=void,parameters=[java.lang.String[]]}",763485badb0921274613549aebb3128c5f0e9d8d4ebdf87e201a73c2e687f04c,,,,,,0,257,0
src/main/java/org/springframework/samples/petclinic/PetClinicRuntimeHints.java,org.springframework.samples.petclinic.PetClinicRuntimeHints,"org.springframework.samples.petclinic.PetClinicRuntimeHints{name=registerHints,return=void,parameters=[org.springframework.aot.hint.RuntimeHints,java.lang.ClassLoader]}",b82411db58d0c6ae3daab05c1ba61b28500574c84f9f9bff9d21e6b33def5d9c,,,,,,0,366,0
src/main/java/org/springframework/samples/petclinic/owner/Owner.java,org.springframework.samples.petclinic.owner.Owner,"org.springframework.samples.petclinic.owner.Owner{name=addPet,return=void,parameters=[org.springframework.samples.petclinic.owner.Pet]}",5c5ebdf06b4077169c9d8f246ed457808dab138303df9f007a9f4d06877b3edb,,,,,,0,254,0
src/main/java/org/springframework/samples/petclinic/owner/Owner.java,org.springframework.samples.petclinic.owner.Owner,"org.springframework.samples.petclinic.owner.Owner{name=addVisit,return=void,parameters=[java.lang.Integer,org.springframework.samples.petclinic.owner.Visit]}",cd8d9f93c6fa507c78cca4641e0e77443f027c7d6eabf8815da57a43d6747258,,,,,,0,366,0
src/main/java/org/springframework/samples/petclinic/owner/OwnerController.java,org.springframework.samples.petclinic.owner.OwnerController,"org.springframework.samples.petclinic.owner.OwnerController{name=findOwner,return=org.springframework.samples.petclinic.owner.Owner,parameters=[java.lang.Integer]}",8b1a33214ce2d311a970a663e1ec17e61e9830cfe913cab60c9b5a6bc488abec,,,,,,0,305,0
src/main/java/org/springframework/samples/petclinic/owner/OwnerController.java,org.springframework.samples.petclinic.owner.OwnerController,"org.springframework.samples.petclinic.owner.OwnerController{name=initCreationForm,return=java.lang.String,parameters=[java.util.Map<java.lang.String, java.lang.Object>]}",7add79aa636f80747364bd37df19cc73ce7816bd96bb262a8dcec6171963e31e,,,,,,0,276,0
src/main/java/org/springframework/samples/petclinic/owner/OwnerController.java,org.springframework.samples.petclinic.owner.OwnerController,"org.springframework.samples.petclinic.owner.OwnerController{name=processCreationForm,return=java.lang.String,parameters=[org.springframework.samples.petclinic.owner.Owner,org.springframework.validation.BindingResult,org.springframework.web.servlet.mvc.support.RedirectAttributes]}",8276e6a6ec2372df9427eb699171bfb1ceb093ab8199c2f3ad52432406c9cc0c,,,,,,0,370,0
src/main/java/org/springframework/samples/petclinic/owner/OwnerController.java,org.springframework.samples.petclinic.owner.OwnerController,"org.springframework.samples.petclinic.owner.OwnerController{name=initFindForm,return=java.lang.String,parameters=[]}",e2577a3c8577e55b5a7a6c4820d6a03f6772d784a09784463d02e3d15832d0d3,,,,,,0,244,0
src/main/java/org/springframework/samples/petclinic/owner/OwnerController.java,org.springframework.samples.petclinic.owner.OwnerController,"org.springframework.samples.petclinic.owner.OwnerController{name=processFindForm,return=java.lang.String,parameters=[int,org.springframework.samples.petclinic.owner.Owner,org.springframework.validation.BindingResult,org.springframework.ui.Model]}",63b1ef31be9f31c2e489d4ea62dff112aebedca9f9cb926a0e7c40d3363bf4a3,,,,,,0,469,0
src/main/java/org/springframework/samples/petclinic/owner/OwnerController.java,org.springframework.samples.petclinic.owner.OwnerController,"org.springframework.samples.petclinic.owner.OwnerController{name=initUpdateOwnerForm,return=java.lang.String,parameters=[int,org.springframework.ui.Model]}",ffeb2c2f31fb12ebedabcab4cfbebb63c2d23ae164f956d28fd1af901c062008,,,,,,0,321,0
src/main/java/org/springframework/samples/petclinic/owner/OwnerController.java,org.springframework.samples.petclinic.owner.OwnerController,"org.springframework.samples.petclinic.owner.OwnerController{name=processUpdateOwnerForm,return=java.lang.String,parameters=[org.springframework.samples.petclinic.owner.Owner,org.springframework.validation.BindingResult,int,org.springframework.web.servlet.mvc.support.RedirectAttributes]}",904f5a293e5e7a45c77a8197fcd8b58555104e0bce80f13a432032baf9b84e08,,,,,,0,399,0
src/main/java/org/springframework/samples/petclinic/owner/OwnerController.java,org.springframework.samples.petclinic.owner.OwnerController,"org.springframework.samples.petclinic.owner.OwnerController{name=showOwner,return=org.springframework.web.servlet.ModelAndView,parameters=[int]}",a41f647eef5a311949e34bcff176f632cdd2b3688e57b16812920d28b81cc632,,,,,,0,359,0
src/main/java/org/springframework/samples/petclinic/owner/OwnerRepository.java,org.springframework.samples.petclinic.owner.OwnerRepository,"org.springframework.samples.petclinic.owner.OwnerRepository{name=findPetTypes,return=java.util.List<org.springframework.samples.petclinic.owner.PetType>,parameters=[]}",e9c7168133ea396109efc1666b2fa4c8446398d356a7944b3025b4eec54f5e73,,,,,,0,302,0
src/main/java/org/springframework/samples/petclinic/owner/OwnerRepository.java,org.springframework.samples.petclinic.owner.OwnerRepository,"org.springframework.samples.petclinic.owner.OwnerRepository{name=findByLastName,return=org.springframework.data.domain.Page<org.springframework.samples.petclinic.owner.Owner>,parameters=[java.lang.String,org.springframework.data.domain.Pageable]}",8acafc75baceededa24a6be26ace2fc93b51d0b24a10acb57b48564b4c5e49ce,,,,,,0,385,0
src/main/java/org/springframework/samples/petclinic/owner/OwnerRepository.java,org.springframework.samples.petclinic.owner.OwnerRepository,"org.springframework.samples.petclinic.owner.OwnerRepository{name=findById,return=org.springframework.samples.petclinic.owner.Owner,parameters=[java.lang.Integer]}",6ecdf5b1e588687f756b511dd727f010d1e8e516100a8f303eb2efa2b02703a4,,,,,,0,323,0
src/main/java/org/springframework/samples/petclinic/owner/OwnerRepository.java,org.springframework.samples.petclinic.owner.OwnerRepository,"org.springframework.samples.petclinic.owner.OwnerRepository{name=save,return=void,parameters=[org.springframework.samples.petclinic.owner.Owner]}",c443b4cfccd3600d66127d5acfab6c73a3318aef06f09e1c482aca1460cdb5c7,,,,,,0,264,0
src/main/java/org/springframework/samples/petclinic/owner/OwnerRepository.java,org.springframework.samples.petclinic.owner.OwnerRepository,"org.springframework.samples.petclinic.owner.OwnerRepository{name=findAll,return=org.springframework.data.domain.Page<org.springframework.samples.petclinic.owner.Owner>,parameters=[org.springframework.data.domain.Pageable]}",15a19a838876ec64e89065d295d627c3162ce89b7832d32494702d8216fdfb91,,,,,,0,298,0
src/main/java/org/springframework/samples/petclinic/owner/Pet.java,org.springframework.samples.petclinic.owner.Pet,"org.springframework.samples.petclinic.owner.Pet{name=addVisit,return=void,parameters=[org.springframework.samples.petclinic.owner.Visit]}",203c4f52ff25c7698af198012b3b3aa7df1f1d713493518f863a57d30b2db4fa,,,,,,0,245,0
src/main/java/org/springframework/samples/petclinic/owner/PetController.java,org.springframework.samples.petclinic.owner.PetController,"org.springframework.samples.petclinic.owner.PetController{name=populatePetTypes,return=java.util.Collection<org.springframework.samples.petclinic.owner.PetType>,parameters=[]}",0132ecaf82db769dd59f53b005322575f15b8c0407ec606af5321d09be096341,,,,,,0,283,0
src/main/java/org/springframework/samples/petclinic/owner/PetController.java,org.springframework.samples.petclinic.owner.PetController,"org.springframework.samples.petclinic.owner.PetController{name=findOwner,return=org.springframework.samples.petclinic.owner.Owner,parameters=[int]}",c5aa76bcf60421d68d3d57403d7b5d9cfc228c483280da8bb3b9b3390f05b0f6,,,,,,0,321,0
src/main/java/org/springframework/samples/petclinic/owner/PetController.java,org.springframework.samples.petclinic.owner.PetController,"org.springframework.samples.petclinic.owner.PetController{name=findPet,return=org.springframework.samples.petclinic.owner.Pet,parameters=[int,java.lang.Integer]}",db045c9ab321391e9fb20b8c96fa56bdc83636115acaa145321ff98f556bd8b0,,,,,,0,369,0
src/main/java/org/springframework/samples/petclinic/owner/PetController.java,org.springframework.samples.petclinic.owner.PetController,"org.springframework.samples.petclinic.owner.PetController{name=initOwnerBinder,return=void,parameters=[org.springframework.web.bind.WebDataBinder]}",8a9f2b7a04249453babe9349f8069548d0599dac89eebe4fa2837d87ce3af307,,,,,,0,263,0
src/main/java/org/springframework/samples/petclinic/owner/PetController.java,org.springframework.samples.petclinic.owner.PetController,"org.springframework.samples.petclinic.owner.PetController{name=initPetBinder,return=void,parameters=[org.springframework.web.bind.WebDataBinder]}",2983e2da5410bc6754685c73c01e4e6c35a1c31a35b5676df2d24ad8e2a90c52,,,,,,0,273,0
src/main/java/org/springframework/samples/petclinic/owner/PetController.java,org.springframework.samples.petclinic.owner.PetController,"org.springframework.samples.petclinic.owner.PetController{name=initCreationForm,return=java.lang.String,parameters=[org.springframework.samples.petclinic.owner.Owner,org.springframework.ui.ModelMap]}",312838203e26874cc01b6979b82edc29683669c658243de93bc52306335efc9d,,,,,,0,302,0
src/main/java/org/springframework/samples/petclinic/owner/PetController.java,org.springframework.samples.petclinic.owner.PetController,"org.springframework.samples.petclinic.owner.PetController{name=processCreationForm,return=java.lang.String,parameters=[org.springframework.samples.petclinic.owner.Owner,org.springframework.samples.petclinic.owner.Pet,org.springframework.validation.BindingResult,org.springframework.ui.ModelMap,org.springframework.web.servlet.mvc.support.RedirectAttributes]}",643423dbaf0d0aa129e65a500d286a46bcdc9c754d7a406d9ba95dc55b2d90c0,,,,,,0,490,0
src/main/java/org/springframework/samples/petclinic/owner/PetController.java,org.springframework.samples.petclinic.owner.PetController,"org.springframework.samples.petclinic.owner.PetController{name=initUpdateForm,return=java.lang.String,parameters=[org.springframework.samples.petclinic.owner.Owner,int,org.springframework.ui.ModelMap,org.springframework.web.servlet.mvc.support.RedirectAttributes]}",478a7be0f12cae34e647dabec96caca2cf3ca51e63a8a882a7ff48d3aab848ee,,,,,,0,338,0
src/main/java/org/springframework/samples/petclinic/owner/PetController.java,org.springframework.samples.petclinic.owner.PetController,"org.springframework.samples.petclinic.owner.PetController{name=processUpdateForm,return=java.lang.String,parameters=[org.springframework.samples.petclinic.owner.Pet,org.springframework.validation.BindingResult,org.springframework.samples.petclinic.owner.Owner,org.springframework.ui.ModelMap,org.springframework.web.servlet.mvc.support.RedirectAttributes]}",81fff0ae1ef9a4dd5aa03fbf673e2becae7a32cf74f1427ab4d507e0302e4b14,,,,,,0,531,0
src/main/java/org/springframework/samples/petclinic/owner/PetTypeFormatter.java,org.springframework.samples.petclinic.owner.PetTypeFormatter,"org.springframework.samples.petclinic.owner.PetTypeFormatter{name=print,return=java.lang.String,parameters=[org.springframework.samples.petclinic.owner.PetType,java.util.Locale]}",59ea31d7c1b5d9b6c79701bfdb351ebba749364d06f128935414237807592139,,,,,,0,249,0
src/main/java/org/springframework/samples/petclinic/owner/PetTypeFormatter.java,org.springframework.samples.petclinic.owner.PetTypeFormatter,"org.springframework.samples.petclinic.owner.PetTypeFormatter{name=parse,return=org.springframework.samples.petclinic.owner.PetType,parameters=[java.lang.String,java.util.Locale]}",46f281e18c6803caae3e9055f8c0ebc574b06d1d06ebf838ad82a9a9e33753e5,,,,,,0,327,0
src/main/java/org/springframework/samples/petclinic/owner/PetValidator.java,org.springframework.samples.petclinic.owner.PetValidator,"org.springframework.samples.petclinic.owner.PetValidator{name=validate,return=void,parameters=[java.lang.Object,org.springframework.validation.Errors]}",7009e989dfcf79b91b987ca2d35d193fb623a835fb17336d537078e75a23f21b,,,,,,0,356,0
src/main/java/org/springframework/samples/petclinic/owner/PetValidator.java,org.springframework.samples.petclinic.owner.PetValidator,"org.springframework.samples.petclinic.owner.PetValidator{name=supports,return=boolean,parameters=[java.lang.Class<Generic{?}>]}",ff790104505e7628c27c7f8c6efc128674dfc985b2fca838496a4cdeb77e3a42,,,,,,0,257,0
src/main/java/org/springframework/samples/petclinic/owner/VisitController.java,org.springframework.samples.petclinic.owner.VisitController,"org.springframework.samples.petclinic.owner.VisitController{name=loadPetWithVisit,return=org.springframework.samples.petclinic.owner.Visit,parameters=[int,int,java.util.Map<java.lang.String, java.lang.Object>]}",e414ab6cfa8912b2c74fa663c85b648e0578a6b66e4cb7bdf8f91d91caf32d78,,,,,,0,448,0
src/main/java/org/springframework/samples/petclinic/owner/VisitController.java,org.springframework.samples.petclinic.owner.VisitController,"org.springframework.samples.petclinic.owner.VisitController{name=initNewVisitForm,return=java.lang.String,parameters=[]}",f4294df7ec2cbc3ce483b2c3d6982e801d261baf8810d62bdd8dbd62a678163e,,,,,,0,278,0
src/main/java/org/springframework/samples/petclinic/owner/VisitController.java,org.springframework.samples.petclinic.owner.VisitController,"org.springframework.samples.petclinic.owner.VisitController{name=processNewVisitForm,return=java.lang.String,parameters=[org.springframework.samples.petclinic.owner.Owner,int,org.springframework.samples.petclinic.owner.Visit,org.springframework.validation.BindingResult,org.springframework.web.servlet.mvc.support.RedirectAttributes]}",b8f167c53cf1a3b915e8a0a1d273f085f069bded4d68e3eadb6236f544abb0dd,,,,,,0,436,0
src/main/java/org/springframework/samples/petclinic/system/CacheConfiguration.java,org.springframework.samples.petclinic.system.CacheConfiguration,"org.springframework.samples.petclinic.system.CacheConfiguration{name=petclinicCacheConfigurationCustomizer,return=org.springframework.boot.autoconfigure.cache.JCacheManagerCustomizer,parameters=[]}",d571c1431b181d4195105fd021624730eb71031544da63ed49cb2a7e575d5b46,,,,,,0,272,0
src/main/java/org/springframework/samples/petclinic/system/CrashController.java,org.springframework.samples.petclinic.system.CrashController,"org.springframework.samples.petclinic.system.CrashController{name=triggerException,return=java.lang.String,parameters=[]}",538243ba9c44abe00a3d848314d464df5ecab3693759769a16d519fcdad0ae2f,,,,,,0,263,0
src/main/java/org/springframework/samples/petclinic/system/WelcomeController.java,org.springframework.samples.petclinic.system.WelcomeController,"org.springframework.samples.petclinic.system.WelcomeController{name=welcome,return=java.lang.String,parameters=[]}",d3c896b64ee93f2f857d45eddeddbe9842ef33b86c5ed959f6006eb05a6702b7,,,,,,0,237,0
src/main/java/org/springframework/samples/petclinic/vet/Vet.java,org.springframework.samples.petclinic.vet.Vet,"org.springframework.samples.petclinic.vet.Vet{name=addSpecialty,return=void,parameters=[org.springframework.samples.petclinic.vet.Specialty]}",760d0619126f6cefde499503b0102f6a71556f9d610641645f22a9a20ba86aa6,,,,,,0,250,0
src/main/java/org/springframework/samples/petclinic/vet/VetController.java,org.springframework.samples.petclinic.vet.VetController,"org.springframework.samples.petclinic.vet.VetController{name=showVetList,return=java.lang.String,parameters=[int,org.springframework.ui.Model]}",d28e61a3ca29cbf2f6d18e2bf512666a6f13f565bdc7c7d49cadb71b1826136f,,,,,,0,381,0
src/main/java/org/springframework/samples/petclinic/vet/VetController.java,org.springframework.samples.petclinic.vet.VetController,"org.springframework.samples.petclinic.vet.VetController{name=showResourcesVetList,return=org.springframework.samples.petclinic.vet.Vets,parameters=[]}",4f935184c7bd4a4bd6b043e2c6f12cf6adcb3111f3729d513535a65bdb80cd33,,,,,,0,347,0
src/main/java/org/springframework/samples/petclinic/vet/VetRepository.java,org.springframework.samples.petclinic.vet.VetRepository,"org.springframework.samples.petclinic.vet.VetRepository{name=findAll,return=java.util.Collection<org.springframework.samples.petclinic.vet.Vet>,parameters=[]}",5a68fd64fab8f26ff7350069c95688d9dca14beaf7a303b67843b34b0db4ff8d,,,,,,0,310,0
src/main/java/org/springframework/samples/petclinic/vet/VetRepository.java,org.springframework.samples.petclinic.vet.VetRepository,"org.springframework.samples.petclinic.vet.VetRepository{name=findAll,return=org.springframework.data.domain.Page<org.springframework.samples.petclinic.vet.Vet>,parameters=[org.springframework.data.domain.Pageable]}",19088e2c4c6498a6bdbe4f9c036e3d6156a29b3c98e0c1feeeb4526622bcaddc,,,,,,0,331,0
